grape_id,view,ref_id,source_subdir,ref,ref_base,pair_key,path,variety,color,peso,form,size,num,min,max,Cal 7,Cal 7.5,Cal 8,Cal 8.5,Cal 9,Cal 9.5,Cal 10,Cal 10.5,Cal 11,Cal 11.5,Cal 12,Cal 12.5,Cal 13,Cal 13.5,Cal 14,Cal 14.5,Cal 15,Cal 15.5,Cal 16,Cal 16.5,Cal 17,Cal 17.5,Cal 18,Cal 18.5,Cal 19,Cal 19.5,Cal 20,Cal 20.5,Cal 21,Cal 21.5,Cal 22,Cal 22.5,Cal 23,Cal 23.5,Cal 24,Cal 24.5,Cal 25,Cal 25.5,Cal 26,Cal 26.5,Cal 27,Cal 27.5,Cal 28,Cal 28.5,Cal 29,Cal 29.5,Cal 30,Cal 30.5,Cal 31,Cal 31.5,Cal 32,image_path,exists,count_7,count_8,count_9,count_10,count_11,count_12,count_13,count_14,count_15,count_16,count_17,count_18,count_19,count_20,count_21,count_22,count_23,count_24,count_25,count_26,count_27,count_28,count_29,count_30,count_31,count_32,grape_count_total,hist_7,hist_8,hist_9,hist_10,hist_11,hist_12,hist_13,hist_14,hist_15,hist_16,hist_17,hist_18,hist_19,hist_20,hist_21,hist_22,hist_23,hist_24,hist_25,hist_26,hist_27,hist_28,hist_29,hist_30,hist_31,hist_32,mean_mm,variety_raw,variety_idx,split,cache_exists,resolved_image_path,resolved_exists,count_stratum,hist_cluster,selected_reason,subsample_variety,subsample_n_for_variety,subsample_max_target,subsample_output_relpath,subsample_output_abspath
1916,A,1916A,EPG-19-RED GLOBE,14A,14,EPG-19-RED_GLOBE::14,all_out_v2/EPG-19-RED_GLOBE_IMAGEN_27.jpg,RED GLOBE,ROJA,199.0,REDONDA,36.0,36.0,16.0,24.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0,1.0,0,5.0,0,3.0,0,7.0,0,9.0,0,7.0,0,1.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,/content/eda_grapes_dataset/all_out_v2/EPG-19-RED_GLOBE_IMAGEN_27.jpg,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,3.0,7.0,9.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055555556,0.027777778,0.1388889,0.083333336,0.19444445,0.25,0.19444445,0.027777778,0.027777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.166666,RED GLOBE,5,val,True,/content/eda_grapes_dataset/all_out_v2/EPG-19-RED_GLOBE_IMAGEN_27.jpg,True,1,3,balanced_count_plus_histdiv,RED GLOBE,25,25,images/RED_GLOBE/1916__1916A__A__EPG-19-RED_GLOBE_14__14.jpg,/content/drive/MyDrive/Paper-uvas/v3/residual_visible_training_v2/val_subsample_balanced_25/images/RED_GLOBE/1916__1916A__A__EPG-19-RED_GLOBE_14__14.jpg
1936,A,1936A,EPG-19-RED GLOBE,34A,34,EPG-19-RED_GLOBE::34,all_out_v2/EPG-19-RED_GLOBE_IMAGEN_67.jpg,RED GLOBE,ROJA,292.0,REDONDA,38.0,38.0,19.0,24.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0,7.0,0,11.0,0,11.0,0,6.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,/content/eda_grapes_dataset/all_out_v2/EPG-19-RED_GLOBE_IMAGEN_67.jpg,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,11.0,11.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263158,0.18421052,0.28947368,0.28947368,0.15789473,0.02631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.394737,RED GLOBE,5,val,True,/content/eda_grapes_dataset/all_out_v2/EPG-19-RED_GLOBE_IMAGEN_67.jpg,True,1,0,balanced_count_plus_histdiv,RED GLOBE,25,25,images/RED_GLOBE/1936__1936A__A__EPG-19-RED_GLOBE_34__34.jpg,/content/drive/MyDrive/Paper-uvas/v3/residual_visible_training_v2/val_subsample_balanced_25/images/RED_GLOBE/1936__1936A__A__EPG-19-RED_GLOBE_34__34.jpg
1733,A,1733A,EPG-18-RED GLOBE,15A,15,EPG-18-RED_GLOBE::15,all_out_v2/EPG-18-RED_GLOBE_IMAGEN_29.jpg,RED GLOBE,ROJA ,331.0,REDONDA,43.0,43.0,15.0,24.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,1.0,0,0.0,0,1.0,0,0.0,0,1.0,0,11.0,0,13.0,0,7.0,0,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,/content/eda_grapes_dataset/all_out_v2/EPG-18-RED_GLOBE_IMAGEN_29.jpg,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,11.0,13.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255814,0.023255814,0.0,0.023255814,0.0,0.023255814,0.25581396,0.30232558,0.1627907,0.18604651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.83721,RED GLOVE,5,val,True,/content/eda_grapes_dataset/all_out_v2/EPG-18-RED_GLOBE_IMAGEN_29.jpg,True,1,0,balanced_count_plus_histdiv,RED GLOBE,25,25,images/RED_GLOBE/1733__1733A__A__EPG-18-RED_GLOBE_15__15.jpg,/content/drive/MyDrive/Paper-uvas/v3/residual_visible_training_v2/val_subsample_balanced_25/images/RED_GLOBE/1733__1733A__A__EPG-18-RED_GLOBE_15__15.jpg
1734,B,1734B,EPG-18-RED GLOBE,16B,16,EPG-18-RED_GLOBE::16,all_out_v2/EPG-18-RED_GLOBE_IMAGEN_32.jpg,RED GLOBE,ROJA ,415.0,REDONDA,43.0,43.0,20.0,27.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,6.0,0,9.0,0,13.0,0,10.0,0,3.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,/content/eda_grapes_dataset/all_out_v2/EPG-18-RED_GLOBE_IMAGEN_32.jpg,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,9.0,13.0,10.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255814,0.13953489,0.20930232,0.30232558,0.23255815,0.069767445,0.0,0.023255814,0.0,0.0,0.0,0.0,0.0,22.906977,RED GLOVE,5,val,True,/content/eda_grapes_dataset/all_out_v2/EPG-18-RED_GLOBE_IMAGEN_32.jpg,True,1,1,balanced_count_plus_histdiv,RED GLOBE,25,25,images/RED_GLOBE/1734__1734B__B__EPG-18-RED_GLOBE_16__16.jpg,/content/drive/MyDrive/Paper-uvas/v3/residual_visible_training_v2/val_subsample_balanced_25/images/RED_GLOBE/1734__1734B__B__EPG-18-RED_GLOBE_16__16.jpg
2541,B,2541B,EPG-29-RED GLOBE,11B,11,EPG-29-RED_GLOBE::11,all_out_v2/EPG-29-RED_GLOBE_IMAGEN_22.jpg,RED GLOBE,ROJA,350.0,REDONDA,45.0,45.0,12.0,24.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,2.0,0,1.0,0,0.0,0,2.0,0,6.0,0,7.0,0,8.0,0,9.0,0,7.0,0,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,/content/eda_grapes_dataset/all_out_v2/EPG-29-RED_GLOBE_IMAGEN_22.jpg,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,6.0,7.0,8.0,9.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.022222223,0.0,0.0,0.044444446,0.022222223,0.0,0.044444446,0.13333334,0.15555556,0.17777778,0.2,0.15555556,0.044444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.511112,RED GLOBE,5,val,True,/content/eda_grapes_dataset/all_out_v2/EPG-29-RED_GLOBE_IMAGEN_22.jpg,True,2,0,balanced_count_plus_histdiv,RED GLOBE,25,25,images/RED_GLOBE/2541__2541B__B__EPG-29-RED_GLOBE_11__11.jpg,/content/drive/MyDrive/Paper-uvas/v3/residual_visible_training_v2/val_subsample_balanced_25/images/RED_GLOBE/2541__2541B__B__EPG-29-RED_GLOBE_11__11.jpg
1732,A,1732A,EPG-18-RED GLOBE,14A,14,EPG-18-RED_GLOBE::14,all_out_v2/EPG-18-RED_GLOBE_IMAGEN_27.jpg,RED GLOBE,ROJA ,475.0,REDONDA,46.0,46.0,22.0,27.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3.0,0,4.0,0,13.0,0,10.0,0,9.0,0,7.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,/content/eda_grapes_dataset/all_out_v2/EPG-18-RED_GLOBE_IMAGEN_27.jpg,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,13.0,10.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06521739,0.08695652,0.2826087,0.2173913,0.19565217,0.1521739,0.0,0.0,0.0,0.0,0.0,24.847826,RED GLOVE,5,val,True,/content/eda_grapes_dataset/all_out_v2/EPG-18-RED_GLOBE_IMAGEN_27.jpg,True,2,1,balanced_count_plus_histdiv,RED GLOBE,25,25,images/RED_GLOBE/1732__1732A__A__EPG-18-RED_GLOBE_14__14.jpg,/content/drive/MyDrive/Paper-uvas/v3/residual_visible_training_v2/val_subsample_balanced_25/images/RED_GLOBE/1732__1732A__A__EPG-18-RED_GLOBE_14__14.jpg
2545,A,2545A,EPG-29-RED GLOBE,15A,15,EPG-29-RED_GLOBE::15,all_out_v2/EPG-29-RED_GLOBE_IMAGEN_29.jpg,RED GLOBE,ROJA,497.0,REDONDA,52.0,52.0,18.0,26.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.0,0,0.0,0,5.0,0,6.0,0,14.0,0,12.0,0,6.0,0,3.0,0,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,/content/eda_grapes_dataset/all_out_v2/EPG-29-RED_GLOBE_IMAGEN_29.jpg,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,6.0,14.0,12.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692308,0.0,0.09615385,0.115384616,0.26923078,0.23076923,0.115384616,0.057692308,0.03846154,0.0,0.0,0.0,0.0,0.0,0.0,22.173079,RED GLOBE,5,val,True,/content/eda_grapes_dataset/all_out_v2/EPG-29-RED_GLOBE_IMAGEN_29.jpg,True,2,0,balanced_count_plus_histdiv,RED GLOBE,25,25,images/RED_GLOBE/2545__2545A__A__EPG-29-RED_GLOBE_15__15.jpg,/content/drive/MyDrive/Paper-uvas/v3/residual_visible_training_v2/val_subsample_balanced_25/images/RED_GLOBE/2545__2545A__A__EPG-29-RED_GLOBE_15__15.jpg
1925,A,1925A,EPG-19-RED GLOBE,23A,23,EPG-19-RED_GLOBE::23,all_out_v2/EPG-19-RED_GLOBE_IMAGEN_45.jpg,RED GLOBE,ROJA,206.0,REDONDA,54.0,54.0,14.0,20.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.0,0,7.0,0,6.0,0,15.0,0,12.0,0,8.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,/content/eda_grapes_dataset/all_out_v2/EPG-19-RED_GLOBE_IMAGEN_45.jpg,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,6.0,15.0,12.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09259259,0.12962963,0.11111111,0.2777778,0.22222222,0.14814815,0.018518519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.925926,RED GLOBE,5,val,True,/content/eda_grapes_dataset/all_out_v2/EPG-19-RED_GLOBE_IMAGEN_45.jpg,True,2,2,balanced_count_plus_histdiv,RED GLOBE,25,25,images/RED_GLOBE/1925__1925A__A__EPG-19-RED_GLOBE_23__23.jpg,/content/drive/MyDrive/Paper-uvas/v3/residual_visible_training_v2/val_subsample_balanced_25/images/RED_GLOBE/1925__1925A__A__EPG-19-RED_GLOBE_23__23.jpg
1749,A,1749A,EPG-18-RED GLOBE,31A,31,EPG-18-RED_GLOBE::31,all_out_v2/EPG-18-RED_GLOBE_IMAGEN_61.jpg,RED GLOBE,ROJA ,400.0,REDONDA,58.0,58.0,12.0,26.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,1.0,0,2.0,0,3.0,0,2.0,0,7.0,0,11.0,0,5.0,0,7.0,0,10.0,0,7.0,0,1.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,/content/eda_grapes_dataset/all_out_v2/EPG-18-RED_GLOBE_IMAGEN_61.jpg,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,7.0,11.0,5.0,7.0,10.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.01724138,0.0,0.01724138,0.03448276,0.05172414,0.03448276,0.12068965,0.18965517,0.0862069,0.12068965,0.1724138,0.12068965,0.01724138,0.0,0.01724138,0.0,0.0,0.0,0.0,0.0,0.0,19.84483,RED GLOVE,5,val,True,/content/eda_grapes_dataset/all_out_v2/EPG-18-RED_GLOBE_IMAGEN_61.jpg,True,2,3,balanced_count_plus_histdiv,RED GLOBE,25,25,images/RED_GLOBE/1749__1749A__A__EPG-18-RED_GLOBE_31__31.jpg,/content/drive/MyDrive/Paper-uvas/v3/residual_visible_training_v2/val_subsample_balanced_25/images/RED_GLOBE/1749__1749A__A__EPG-18-RED_GLOBE_31__31.jpg
2864,B,2864B,EPG-32-RED GLOBE,16B,16,EPG-32-RED_GLOBE::16,all_out_v2/EPG-32-RED_GLOBE_IMAGEN_32.jpg,RED GLOBE,ROJA,378.0,REDONDA,62.0,62.0,13.0,24.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,3.0,0,8.0,0,13.0,0,7.0,0,14.0,0,5.0,0,8.0,0,0.0,0,2.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,/content/eda_grapes_dataset/all_out_v2/EPG-32-RED_GLOBE_IMAGEN_32.jpg,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,8.0,13.0,7.0,14.0,5.0,8.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032,0.0,0.048387095,0.12903225,0.20967741,0.11290322,0.22580644,0.08064516,0.12903225,0.0,0.032258064,0.016129032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.338709,RED GLOBE,5,val,True,/content/eda_grapes_dataset/all_out_v2/EPG-32-RED_GLOBE_IMAGEN_32.jpg,True,3,2,balanced_count_plus_histdiv,RED GLOBE,25,25,images/RED_GLOBE/2864__2864B__B__EPG-32-RED_GLOBE_16__16.jpg,/content/drive/MyDrive/Paper-uvas/v3/residual_visible_training_v2/val_subsample_balanced_25/images/RED_GLOBE/2864__2864B__B__EPG-32-RED_GLOBE_16__16.jpg
2561,B,2561B,EPG-29-RED GLOBE,31B,31,EPG-29-RED_GLOBE::31,all_out_v2/EPG-29-RED_GLOBE_IMAGEN_62.jpg,RED GLOBE,ROJA,581.0,REDONDA,64.0,64.0,16.0,26.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,2.0,0,4.0,0,7.0,0,10.0,0,12.0,0,11.0,0,13.0,0,3.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,/content/eda_grapes_dataset/all_out_v2/EPG-29-RED_GLOBE_IMAGEN_62.jpg,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,7.0,10.0,12.0,11.0,13.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.03125,0.0625,0.109375,0.15625,0.1875,0.171875,0.203125,0.046875,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,22.0,RED GLOBE,5,val,True,/content/eda_grapes_dataset/all_out_v2/EPG-29-RED_GLOBE_IMAGEN_62.jpg,True,3,0,balanced_count_plus_histdiv,RED GLOBE,25,25,images/RED_GLOBE/2561__2561B__B__EPG-29-RED_GLOBE_31__31.jpg,/content/drive/MyDrive/Paper-uvas/v3/residual_visible_training_v2/val_subsample_balanced_25/images/RED_GLOBE/2561__2561B__B__EPG-29-RED_GLOBE_31__31.jpg
1746,A,1746A,EPG-18-RED GLOBE,28A,28,EPG-18-RED_GLOBE::28,all_out_v2/EPG-18-RED_GLOBE_IMAGEN_55.jpg,RED GLOBE,ROJA ,606.0,REDONDA,66.0,66.0,16.0,28.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,3.0,0,5.0,0,6.0,0,14.0,0,15.0,0,7.0,0,7.0,0,4.0,0,3.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,/content/eda_grapes_dataset/all_out_v2/EPG-18-RED_GLOBE_IMAGEN_55.jpg,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,6.0,14.0,15.0,7.0,7.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151516,0.0,0.0,0.045454547,0.07575758,0.09090909,0.21212122,0.22727273,0.10606061,0.10606061,0.060606062,0.045454547,0.015151516,0.0,0.0,0.0,0.0,22.848486,RED GLOVE,5,val,True,/content/eda_grapes_dataset/all_out_v2/EPG-18-RED_GLOBE_IMAGEN_55.jpg,True,3,1,balanced_count_plus_histdiv,RED GLOBE,25,25,images/RED_GLOBE/1746__1746A__A__EPG-18-RED_GLOBE_28__28.jpg,/content/drive/MyDrive/Paper-uvas/v3/residual_visible_training_v2/val_subsample_balanced_25/images/RED_GLOBE/1746__1746A__A__EPG-18-RED_GLOBE_28__28.jpg
2558,B,2558B,EPG-29-RED GLOBE,28B,28,EPG-29-RED_GLOBE::28,all_out_v2/EPG-29-RED_GLOBE_IMAGEN_56.jpg,RED GLOBE,ROJA,458.0,REDONDA,66.0,66.0,14.0,24.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,2.0,0,4.0,0,10.0,0,7.0,0,12.0,0,8.0,0,8.0,0,6.0,0,6.0,0,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,/content/eda_grapes_dataset/all_out_v2/EPG-29-RED_GLOBE_IMAGEN_56.jpg,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,10.0,7.0,12.0,8.0,8.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151516,0.030303031,0.060606062,0.15151516,0.10606061,0.18181819,0.121212125,0.121212125,0.09090909,0.09090909,0.030303031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.363636,RED GLOBE,5,val,True,/content/eda_grapes_dataset/all_out_v2/EPG-29-RED_GLOBE_IMAGEN_56.jpg,True,3,3,balanced_count_plus_histdiv,RED GLOBE,25,25,images/RED_GLOBE/2558__2558B__B__EPG-29-RED_GLOBE_28__28.jpg,/content/drive/MyDrive/Paper-uvas/v3/residual_visible_training_v2/val_subsample_balanced_25/images/RED_GLOBE/2558__2558B__B__EPG-29-RED_GLOBE_28__28.jpg
2919,A,2919A,EPG-33-RED GLOBE,11A,11,EPG-33-RED_GLOBE::11,all_out_v2/EPG-33-RED_GLOBE_IMAGEN_21.jpg,RED GLOBE,ROJA,642.0,OVALADA,67.0,67.0,13.0,27.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,3.0,0,1.0,0,0.0,0,0.0,0,2.0,0,5.0,0,5.0,0,8.0,0,15.0,0,6.0,0,11.0,0,7.0,0,2.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,/content/eda_grapes_dataset/all_out_v2/EPG-33-RED_GLOBE_IMAGEN_21.jpg,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,5.0,5.0,8.0,15.0,6.0,11.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373,0.04477612,0.014925373,0.0,0.0,0.029850746,0.07462686,0.07462686,0.11940298,0.2238806,0.08955224,0.1641791,0.104477614,0.029850746,0.014925373,0.0,0.0,0.0,0.0,0.0,21.716417,RED GLOBE,5,val,True,/content/eda_grapes_dataset/all_out_v2/EPG-33-RED_GLOBE_IMAGEN_21.jpg,True,3,0,balanced_count_plus_histdiv,RED GLOBE,25,25,images/RED_GLOBE/2919__2919A__A__EPG-33-RED_GLOBE_11__11.jpg,/content/drive/MyDrive/Paper-uvas/v3/residual_visible_training_v2/val_subsample_balanced_25/images/RED_GLOBE/2919__2919A__A__EPG-33-RED_GLOBE_11__11.jpg
1745,A,1745A,EPG-18-RED GLOBE,27A,27,EPG-18-RED_GLOBE::27,all_out_v2/EPG-18-RED_GLOBE_IMAGEN_53.jpg,RED GLOBE,ROJA ,647.0,REDONDA,86.0,86.0,18.0,26.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,3.0,0,7.0,0,8.0,0,19.0,0,22.0,0,21.0,0,2.0,0,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,/content/eda_grapes_dataset/all_out_v2/EPG-18-RED_GLOBE_IMAGEN_53.jpg,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,8.0,19.0,22.0,21.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011627907,0.034883723,0.08139535,0.093023255,0.22093023,0.25581396,0.24418604,0.023255814,0.034883723,0.0,0.0,0.0,0.0,0.0,0.0,22.546513,RED GLOVE,5,val,True,/content/eda_grapes_dataset/all_out_v2/EPG-18-RED_GLOBE_IMAGEN_53.jpg,True,4,1,balanced_count_plus_histdiv,RED GLOBE,25,25,images/RED_GLOBE/1745__1745A__A__EPG-18-RED_GLOBE_27__27.jpg,/content/drive/MyDrive/Paper-uvas/v3/residual_visible_training_v2/val_subsample_balanced_25/images/RED_GLOBE/1745__1745A__A__EPG-18-RED_GLOBE_27__27.jpg
2863,A,2863A,EPG-32-RED GLOBE,15A,15,EPG-32-RED_GLOBE::15,all_out_v2/EPG-32-RED_GLOBE_IMAGEN_29.jpg,RED GLOBE,ROJA,664.0,REDONDA,89.0,89.0,15.0,25.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.0,0,5.0,0,8.0,0,8.0,0,8.0,0,8.0,0,13.0,0,15.0,0,14.0,0,5.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,/content/eda_grapes_dataset/all_out_v2/EPG-32-RED_GLOBE_IMAGEN_29.jpg,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,8.0,8.0,8.0,8.0,13.0,15.0,14.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04494382,0.056179777,0.08988764,0.08988764,0.08988764,0.08988764,0.14606741,0.16853933,0.15730338,0.056179777,0.011235955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.24719,RED GLOBE,5,val,True,/content/eda_grapes_dataset/all_out_v2/EPG-32-RED_GLOBE_IMAGEN_29.jpg,True,4,0,balanced_count_plus_histdiv,RED GLOBE,25,25,images/RED_GLOBE/2863__2863A__A__EPG-32-RED_GLOBE_15__15.jpg,/content/drive/MyDrive/Paper-uvas/v3/residual_visible_training_v2/val_subsample_balanced_25/images/RED_GLOBE/2863__2863A__A__EPG-32-RED_GLOBE_15__15.jpg
